contact,month,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed
0.0,0.0,-0.13425925925925927,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,2.0,0.4027777777777778,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
1.0,3.0,-0.39814814814814814,-995.0,3.0,2.0,-1.25,-1.684439608269866,-1.0998064694498204,-0.8899224806201564
1.0,2.0,-0.5972222222222222,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
0.0,8.0,-0.2916666666666667,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
1.0,5.0,6.023148148148148,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.23113077135747864,0.0372093023255828
1.0,0.0,-0.10185185185185185,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9858999170583357,-0.712403100775191
0.0,1.0,0.3287037037037037,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.030411943599668076,0.287596899224809
0.0,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
0.0,0.0,1.4351851851851851,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0002764722145425308,0.0
0.0,0.0,0.8379629629629629,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,2.0,-0.5925925925925926,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
0.0,1.0,0.41203703703703703,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028753110312413628,0.287596899224809
1.0,2.0,1.2685185185185186,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.02764722145424375,0.287596899224809
1.0,3.0,-0.2222222222222222,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.03068841581421061,0.287596899224809
0.0,5.0,-0.6296296296296297,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.23113077135747864,0.0372093023255828
0.0,0.0,-0.5138888888888888,0.0,0.0,0.0,0.0,0.26659412404788396,0.00027647221454228524,0.0
1.0,0.0,-0.37962962962962965,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9858999170583357,-0.712403100775191
1.0,9.0,-0.3194444444444444,0.0,1.0,1.0,-0.6875,0.48966267682263803,-1.1006358860934478,-1.7627906976744159
0.0,0.0,-0.4351851851851852,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
0.0,1.0,-0.5185185185185185,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.027923693668786283,0.287596899224809
1.0,6.0,2.3935185185185186,0.0,0.0,0.0,-1.2812499999999998,-1.12731229597389,-1.144318495991153,-1.2984496124031009
1.0,7.0,-0.6111111111111112,0.0,0.0,0.0,-0.9062500000000001,-0.9858541893362293,-0.9115288913464197,-0.712403100775191
1.0,2.0,1.2453703703703705,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.0284766380978711,0.287596899224809
0.0,1.0,-0.4583333333333333,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.001935305501796979,0.287596899224809
1.0,2.0,2.5231481481481484,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
1.0,2.0,-0.6435185185185185,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.028753110312413628,0.287596899224809
1.0,3.0,0.6435185185185185,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029306054741498444,0.287596899224809
0.0,1.0,-0.36574074074074076,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028200165883328566,0.287596899224809
1.0,2.0,2.388888888888889,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029029582526955915,0.287596899224809
1.0,3.0,3.199074074074074,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029306054741498444,0.287596899224809
1.0,0.0,-0.08333333333333333,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9740116118330108,-0.712403100775191
0.0,0.0,-0.49537037037037035,0.0,0.0,0.0,0.0,0.26659412404788396,0.00027647221454228524,0.0
1.0,0.0,0.17592592592592593,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
0.0,1.0,1.8888888888888888,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028200165883328566,0.287596899224809
0.0,1.0,1.0462962962962963,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.0284766380978711,0.287596899224809
0.0,0.0,-0.3888888888888889,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
0.0,5.0,-0.35185185185185186,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.19463643903787686,0.0372093023255828
1.0,7.0,0.4305555555555556,0.0,0.0,0.0,-0.9062500000000001,-0.41349292709466456,-1.1647774398672934,-1.4131782945736449
0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
0.0,1.0,0.18981481481481483,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.0284766380978711,0.287596899224809
1.0,2.0,0.041666666666666664,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
0.0,2.0,0.33796296296296297,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029029582526955915,0.287596899224809
0.0,0.0,0.5138888888888888,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,2.0,5.162037037037037,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029306054741498444,0.287596899224809
1.0,7.0,0.8842592592592593,-990.0,1.0,2.0,-0.9062500000000001,-0.41349292709466456,-1.165053912081836,-1.4131782945736449
1.0,2.0,-0.5879629629629629,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.028753110312413628,0.287596899224809
0.0,0.0,-0.4583333333333333,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,3.0,2.5972222222222223,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.02985899917058326,0.287596899224809
1.0,0.0,0.5787037037037037,-987.0,2.0,1.0,-0.9062500000000001,-0.9314472252448285,-0.9836881393419962,-0.712403100775191
1.0,0.0,-0.032407407407407406,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
1.0,5.0,-0.6435185185185185,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.18413049488526415,0.0372093023255828
1.0,9.0,0.5277777777777778,-996.0,1.0,2.0,-1.40625,-1.4907508161044558,-1.1208183577550457,-1.3449612403100775
0.0,0.0,1.1944444444444444,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,8.0,-0.39814814814814814,0.0,1.0,1.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
0.0,1.0,-0.2037037037037037,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028753110312413628,0.287596899224809
1.0,9.0,-0.06944444444444445,-996.0,3.0,2.0,-0.6875,0.48966267682263803,-1.0998064694498204,-1.7627906976744159
1.0,8.0,0.6759259259259259,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9433231960188001,-0.712403100775191
0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.26659412404788396,0.0,0.0
1.0,0.0,0.6388888888888888,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9988941111418304,-0.712403100775191
1.0,2.0,5.527777777777778,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.02764722145424375,0.287596899224809
0.0,1.0,-0.5972222222222222,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.0284766380978711,0.287596899224809
1.0,3.0,0.6851851851851852,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029029582526955915,0.287596899224809
0.0,0.0,-0.7268518518518519,0.0,0.0,0.0,0.0,0.26659412404788396,0.0008294166436273469,0.0
1.0,0.0,0.6805555555555556,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9988941111418304,-0.712403100775191
1.0,0.0,0.13425925925925927,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9928117224218966,-0.712403100775191
1.0,2.0,1.0833333333333333,0.0,0.0,0.0,-1.25,-1.3928182807399405,-1.0530826651921483,-0.8899224806201564
1.0,0.0,0.8425925925925926,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9858999170583357,-0.712403100775191
0.0,4.0,8.50462962962963,0.0,0.0,0.0,-0.37500000000000006,0.05331882480958298,0.039535526679568646,0.0372093023255828
0.0,0.0,2.986111111111111,0.0,0.0,0.0,0.0,0.26659412404788396,0.0005529444290848161,0.0
0.0,1.0,-0.5138888888888888,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.0022117777163395097,0.287596899224809
1.0,8.0,-0.22685185185185186,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.26659412404788396,0.0005529444290848161,0.0
1.0,8.0,0.7546296296296297,0.0,0.0,0.0,-0.9062500000000001,-0.733405875952116,-0.9543820846004977,-0.712403100775191
0.0,0.0,0.4212962962962963,0.0,0.0,0.0,0.0,0.26659412404788396,-0.0002764722145425308,0.0
1.0,2.0,-0.11574074074074074,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.029029582526955915,0.287596899224809
1.0,2.0,1.5324074074074074,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.0284766380978711,0.287596899224809
1.0,0.0,2.1481481481481484,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9684821675421621,-0.712403100775191
0.0,1.0,-0.7870370370370371,0.0,0.0,0.0,0.09374999999999994,0.7791077257889125,0.028200165883328566,0.287596899224809
1.0,2.0,0.8796296296296297,0.0,0.0,0.0,0.09374999999999994,0.18389553862895724,0.028753110312413628,0.287596899224809
1.0,3.0,-0.16203703703703703,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.029306054741498444,0.287596899224809
1.0,5.0,0.8564814814814815,0.0,0.0,0.0,-0.37500000000000006,-0.5973884657236064,-0.18413049488526415,0.0372093023255828
1.0,3.0,-0.041666666666666664,0.0,0.0,0.0,0.09374999999999994,-0.3318824809575556,0.02985899917058326,0.287596899224809
0.0,0.0,-0.5740740740740741,0.0,0.0,0.0,0.0,0.26659412404788396,0.001935305501796979,0.0
1.0,0.0,-0.3472222222222222,0.0,0.0,0.0,-0.9062500000000001,-0.9314472252448285,-0.9886646392037601,-0.712403100775191
1.0,3.0,-0.023148148148148147,0.0,0.0,0.0,-1.25,-1.684439608269866,-1.0998064694498204,-0.8899224806201564
